"Dataset","taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus","TPTdataset","TPTID","scientificNameID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","namePublishedInYear","higherClassification","subgenus","verbatimTaxonRank","vernacularName","nomenclaturalCode","reason"
"BOTH","2184547","7ddf754f-d193-4cc9-b351-99906754a03b","2184412",NA,NA,"Carios daviesi Kaiser & Hoogstraal, 1973","Kaiser & Hoogstraal, 1973","Carios daviesi","Carios","daviesi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Carios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184700","7ddf754f-d193-4cc9-b351-99906754a03b","2184412",NA,NA,"Carios confusus Hoogstraal, 1955","Hoogstraal, 1955","Carios confusus","Carios","confusus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Carios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184703","7ddf754f-d193-4cc9-b351-99906754a03b","2184412",NA,NA,"Carios dewae Kaiser & Hoogstraal, 1974","Kaiser & Hoogstraal, 1974","Carios dewae","Carios","dewae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Carios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184415","7ddf754f-d193-4cc9-b351-99906754a03b","2184412",NA,NA,"Carios sinensis Jeu & Zhu, 1982","Jeu & Zhu, 1982","Carios sinensis","Carios","sinensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Carios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184517","7ddf754f-d193-4cc9-b351-99906754a03b","2184412",NA,NA,"Carios australiensis Kohls & Hoogstraal, 1962","Kohls & Hoogstraal, 1962","Carios australiensis","Carios","australiensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Carios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184634","7ddf754f-d193-4cc9-b351-99906754a03b","2184412",NA,NA,"Carios cordiformis Hoogstraal & Kohls, 1967","Hoogstraal & Kohls, 1967","Carios cordiformis","Carios","cordiformis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Carios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184582","7ddf754f-d193-4cc9-b351-99906754a03b","2184412",NA,NA,"Carios ceylonensis Hoogstraal & Kaiser, 1968","Hoogstraal & Kaiser, 1968","Carios ceylonensis","Carios","ceylonensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Carios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184639","7ddf754f-d193-4cc9-b351-99906754a03b","2184972",NA,NA,"Ornithodoros knoxjonesi Jones & Clifford, 1972","Jones & Clifford, 1972","Ornithodoros knoxjonesi","Ornithodoros","knoxjonesi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Ornithodoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184779","7ddf754f-d193-4cc9-b351-99906754a03b","2184972",NA,NA,"Ornithodoros indica Rau & Rao, 1971","Rau & Rao, 1971","Ornithodoros indica","Ornithodoros","indica",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Ornithodoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184810","7ddf754f-d193-4cc9-b351-99906754a03b","2184972",NA,NA,"Ornithodoros macmillani Hoogstraal & Kohls, 1966","Hoogstraal & Kohls, 1966","Ornithodoros macmillani","Ornithodoros","macmillani",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Ornithodoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184930","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas falco Kaiser & Hoogstraal, 1974","Kaiser & Hoogstraal, 1974","Argas falco","Argas","falco",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184855","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas arboreus Kaiser, Hoogstraal & Kohls, 1964","Kaiser, Hoogstraal & Kohls, 1964","Argas arboreus","Argas","arboreus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184890","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas gilcolladoi Estrada-Peña, Lucientes & Sánchez, 1987","Estrada-Peña, Lucientes & Sánchez, 1987","Argas gilcolladoi","Argas","gilcolladoi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184908","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas monolakensis Schwan, Corwin & Brown, 1992","Schwan, Corwin & Brown, 1992","Argas monolakensis","Argas","monolakensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184843","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas zumpti Hoogstraal, Kaiser & Kohls, 1968","Hoogstraal, Kaiser & Kohls, 1968","Argas zumpti","Argas","zumpti",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184861","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas theilerae Hoogstraal & Kaiser, 1970","Hoogstraal & Kaiser, 1970","Argas theilerae","Argas","theilerae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184942","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas himalayensis Hoogstraal & Kaiser, 1973","Hoogstraal & Kaiser, 1973","Argas himalayensis","Argas","himalayensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184959","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas robertsi Hoogstraal, Kaiser & Kohls, 1968","Hoogstraal, Kaiser & Kohls, 1968","Argas robertsi","Argas","robertsi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184841","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas walkerae Kaiser & Hoogstraal, 1969","Kaiser & Hoogstraal, 1969","Argas walkerae","Argas","walkerae",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","7793745","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas cooleyi Kohls & Hoogstraal, 1960","Kohls & Hoogstraal, 1960","Argas cooleyi","Argas","cooleyi",NA,"species",NA,NA,"accepted",NA,"Possible variant of Argas cooleyi McIvor, 1941","Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184943","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas streptopelia Kaiser, Hoogstraal & Horner, 1970","Kaiser, Hoogstraal & Horner, 1970","Argas streptopelia","Argas","streptopelia",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184845","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas giganteus Kohls & Clifford, 1968","Kohls & Clifford, 1968","Argas giganteus","Argas","giganteus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184970","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas assimilis Teng & Song, 1983","Teng & Song, 1983","Argas assimilis","Argas","assimilis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184909","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas monachus Keirans, Radovsky & Clifford, 1973","Keirans, Radovsky & Clifford, 1973","Argas monachus","Argas","monachus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184898","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas abdussalami Hoogstraal & McCarthy, 1965","Hoogstraal & McCarthy, 1965","Argas abdussalami","Argas","abdussalami",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184932","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas echinops Hoogstraal, Uilenberg & Blanc, 1967","Hoogstraal, Uilenberg & Blanc, 1967","Argas echinops","Argas","echinops",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","2184906","7ddf754f-d193-4cc9-b351-99906754a03b","2184982",NA,NA,"Argas moreli Keirans, Hoogstraal & Clifford, 1979","Keirans, Hoogstraal & Clifford, 1979","Argas moreli","Argas","moreli",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
